"AUN Number","County","IU","District Name","Grade","% Advanced/Proficient Math","% Advanced/Proficient Reading","% Advanced Math","% Proficient Math","% Basic Math","% Below Basic Math","% Advanced Reading","% Proficient Reading","% Basic Reading","% Below Basic Reading"
113367003,"Lancaster",13,"SOLANCO SD             ",8,66.0,77.3,29.6,36.4,18.5,15.5,32.8,44.5,14.0,8.7
113367003,"Lancaster",13,"SOLANCO SD             ",11,58.8,61.8,31.1,27.7,17.6,23.6,21.0,40.8,20.4,17.9
113369003,"Lancaster",13,"WARWICK SD             ",5,64.2,66.3,32.1,32.1,17.3,18.5,28.6,37.7,18.7,15.0
113369003,"Lancaster",13,"WARWICK SD             ",8,62.8,75.1,31.4,31.4,20.5,16.7,35.5,39.6,13.1,11.7
113369003,"Lancaster",13,"WARWICK SD             ",11,57.7,70.1,26.9,30.8,22.2,20.1,26.1,44.0,17.9,12.0
104372003,"Lawrence",4,"ELLWOOD CITY AREA SD   ",5,58.2,67.3,28.8,29.4,23.5,18.3,24.2,43.1,19.6,13.1
104372003,"Lawrence",4,"ELLWOOD CITY AREA SD   ",8,57.4,71.0,20.6,36.8,23.0,19.6,28.1,42.9,19.0,10.0
104372003,"Lawrence",4,"ELLWOOD CITY AREA SD   ",11,66.7,81.1,21.6,45.1,25.5,7.8,28.8,52.3,13.1,5.9
104374003,"Lawrence",4,"LAUREL  SD             ",5,54.0,73.4,16.8,37.2,26.5,19.5,33.6,39.8,15.0,11.5
104374003,"Lawrence",4,"LAUREL  SD             ",8,45.3,63.2,12.3,33.0,22.6,32.1,22.6,40.6,24.5,12.3
104374003,"Lawrence",4,"LAUREL  SD             ",11,52.0,58.0,21.0,31.0,20.0,28.0,17.0,41.0,24.0,18.0
104374207,"Lawrence",4,"LAWRENCE CO AVTS       ",11,6.7,20.0,0.0,6.7,24.4,68.9,0.8,19.2,23.3,56.7
104375003,"Lawrence",4,"MOHAWK AREA SD         ",5,60.3,69.8,31.3,29.0,21.0,18.8,38.9,30.9,17.1,13.1
104375003,"Lawrence",4,"MOHAWK AREA SD         ",8,56.6,73.5,7.2,49.4,25.9,17.5,27.1,46.4,16.3,10.2
104375003,"Lawrence",4,"MOHAWK AREA SD         ",11,55.0,67.2,19.3,35.7,23.6,21.4,18.6,48.6,24.3,8.6
104375203,"Lawrence",4,"NESHANNOCK TOWNSHIP SD ",5,66.7,69.4,26.9,39.8,19.4,13.9,33.3,36.1,14.8,15.7
104375203,"Lawrence",4,"NESHANNOCK TOWNSHIP SD ",8,77.2,78.9,27.2,50.0,16.7,6.1,22.8,56.1,16.7,4.4
104375203,"Lawrence",4,"NESHANNOCK TOWNSHIP SD ",11,63.5,82.8,35.5,28.0,26.9,9.7,35.5,47.3,9.7,7.5
104375302,"Lawrence",4,"NEW CASTLE AREA SD     ",5,47.8,42.6,21.2,26.6,23.7,28.5,14.5,28.1,26.2,31.2
104375302,"Lawrence",4,"NEW CASTLE AREA SD     ",8,31.1,50.7,7.7,23.4,24.9,44.0,16.2,34.5,23.7,25.5
104375302,"Lawrence",4,"NEW CASTLE AREA SD     ",11,47.6,56.6,20.4,27.2,23.6,28.8,12.6,44.0,20.4,23.0
104376203,"Lawrence",4,"SHENANGO AREA SD       ",5,64.8,63.9,36.2,28.6,16.2,19.0,21.0,42.9,18.1,18.1
104376203,"Lawrence",4,"SHENANGO AREA SD       ",8,53.6,54.6,11.3,42.3,25.8,20.6,10.3,44.3,33.0,12.4
104376203,"Lawrence",4,"SHENANGO AREA SD       ",11,44.5,63.7,16.2,28.3,28.3,27.3,15.2,48.5,19.2,17.2
104377003,"Lawrence",4,"UNION AREA SD          ",5,51.4,30.0,10.0,41.4,28.6,20.0,8.6,21.4,30.0,40.0
104377003,"Lawrence",4,"UNION AREA SD          ",8,42.2,41.2,9.4,32.8,25.0,32.8,7.9,33.3,36.5,22.2
104377003,"Lawrence",4,"UNION AREA SD          ",11,45.2,59.6,21.4,23.8,26.2,28.6,16.7,42.9,21.4,19.0
104378003,"Lawrence",4,"WILMINGTON AREA SD     ",5,48.7,60.9,17.4,31.3,24.3,27.0,27.0,33.9,21.7,17.4
104378003,"Lawrence",4,"WILMINGTON AREA SD     ",8,68.5,76.4,27.1,41.4,17.1,14.3,40.0,36.4,14.3,9.3
104378003,"Lawrence",4,"WILMINGTON AREA SD     ",11,72.8,80.7,42.1,30.7,14.0,13.2,19.3,61.4,12.3,7.0
113380303,"Lebanon",13,"ANNVILLE-CLEONA SD     ",5,61.4,70.3,31.7,29.7,22.1,16.6,38.6,31.7,18.6,11.0
113380303,"Lebanon",13,"ANNVILLE-CLEONA SD     ",8,75.4,78.8,28.2,47.2,9.9,14.8,38.0,40.8,9.9,11.3
113380303,"Lebanon",13,"ANNVILLE-CLEONA SD     ",11,68.8,72.6,39.6,29.2,18.9,12.3,28.3,44.3,20.8,6.6
113381303,"Lebanon",13,"CORNWALL-LEBANON SD    ",5,55.5,60.2,24.9,30.6,24.6,19.9,23.7,36.5,23.7,16.0
113381303,"Lebanon",13,"CORNWALL-LEBANON SD    ",8,58.8,67.3,20.8,38.0,21.6,19.7,27.4,39.9,17.5,15.2
113381303,"Lebanon",13,"CORNWALL-LEBANON SD    ",11,63.0,64.5,34.6,28.4,18.5,18.5,23.8,40.7,21.6,13.9
113382303,"Lebanon",13,"EASTERN LEBANON CO SD  ",5,68.6,66.5,38.9,29.7,21.6,9.7,34.6,31.9,21.1,12.4
113382303,"Lebanon",13,"EASTERN LEBANON CO SD  ",8,61.8,70.8,24.7,37.1,24.7,13.4,30.8,40.0,20.0,9.2
113382303,"Lebanon",13,"EASTERN LEBANON CO SD  ",11,43.1,54.8,15.4,27.7,23.4,33.5,15.4,39.4,19.7,25.5
113384603,"Lebanon",13,"LEBANON SD             ",5,38.2,39.8,17.5,20.7,24.9,36.8,17.1,22.7,22.0,38.1
113384603,"Lebanon",13,"LEBANON SD             ",8,41.2,47.3,14.6,26.6,21.2,37.6,14.3,33.0,22.7,30.0
113384603,"Lebanon",13,"LEBANON SD             ",11,38.6,33.5,16.3,22.3,21.4,40.0,7.9,25.6,26.0,40.5
113385003,"Lebanon",13,"NORTHERN LEBANON SD    ",5,54.9,48.8,14.5,40.4,22.3,22.9,15.7,33.1,28.3,22.9
113385003,"Lebanon",13,"NORTHERN LEBANON SD    ",8,50.0,66.1,12.9,37.1,26.3,23.7,25.8,40.3,19.4,14.5
113385003,"Lebanon",13,"NORTHERN LEBANON SD    ",11,36.5,45.9,9.4,27.1,34.1,29.4,10.0,35.9,32.4,21.8
113385303,"Lebanon",13,"PALMYRA AREA SD        ",5,57.5,65.0,25.2,32.3,25.2,17.3,27.4,37.6,22.1,12.8
113385303,"Lebanon",13,"PALMYRA AREA SD        ",8,74.9,79.2,29.0,45.9,16.9,8.2,33.8,45.4,13.0,7.7
113385303,"Lebanon",13,"PALMYRA AREA SD        ",11,53.6,57.6,25.2,28.4,20.7,25.7,18.0,39.6,18.9,23.4
121390302,"Lehigh",21,"ALLENTOWN CITY SD      ",5,48.3,41.3,23.2,25.1,25.0,26.7,18.7,22.6,23.6,35.0
121390302,"Lehigh",21,"ALLENTOWN CITY SD      ",8,27.3,39.4,7.2,20.1,25.6,47.1,12.5,26.9,22.9,37.7
121390302,"Lehigh",21,"ALLENTOWN CITY SD      ",11,27.8,41.9,8.7,19.1,25.1,47.2,9.9,32.0,23.0,35.2
121391303,"Lehigh",21,"CATASAUQUA AREA SD     ",5,58.2,59.9,23.8,34.4,27.9,13.9,18.9,41.0,27.0,13.1
121391303,"Lehigh",21,"CATASAUQUA AREA SD     ",8,53.2,66.7,15.6,37.6,25.5,21.3,21.3,45.4,22.0,11.3
121391303,"Lehigh",21,"CATASAUQUA AREA SD     ",11,50.7,62.9,21.2,29.5,17.4,31.8,20.5,42.4,16.7,20.5
121392303,"Lehigh",21,"EAST PENN SD           ",5,70.0,74.9,40.3,29.7,18.8,11.2,42.0,32.9,16.9,8.2
121392303,"Lehigh",21,"EAST PENN SD           ",8,63.6,81.4,25.5,38.1,22.7,13.7,38.5,42.9,12.6,6.0
121392303,"Lehigh",21,"EAST PENN SD           ",11,67.1,77.5,36.6,30.5,18.2,14.8,36.5,41.0,12.5,10.0
121393007,"Lehigh",21,"LEHIGH CAREER & TECH IN",11,2.1,2.1,0.0,2.1,8.3,89.6,0.0,2.1,6.3,91.7
121393330,"Lehigh",21,"ROBERTO CLEMENTE CS    ",8,9.1,50.0,0.0,9.1,31.8,59.1,4.5,45.5,27.3,22.7
121393330,"Lehigh",21,"ROBERTO CLEMENTE CS    ",11,50.0,100.0,0.0,50.0,25.0,25.0,100.0,0.0,0.0,0.0
121394503,"Lehigh",21,"NORTHERN LEHIGH SD     ",5,55.3,57.1,26.5,28.8,24.7,20.0,16.5,40.6,27.6,15.3
121394503,"Lehigh",21,"NORTHERN LEHIGH SD     ",8,52.6,62.8,10.9,41.7,33.3,14.1,23.7,39.1,25.6,11.5
121394503,"Lehigh",21,"NORTHERN LEHIGH SD     ",11,40.3,58.1,13.9,26.4,22.2,37.5,20.3,37.8,18.2,23.8
121394603,"Lehigh",21,"NORTHWESTERN LEHIGH SD ",5,67.2,60.5,34.4,32.8,19.8,13.0,26.6,33.9,22.9,16.7
121394603,"Lehigh",21,"NORTHWESTERN LEHIGH SD ",8,68.6,71.9,31.9,36.7,19.0,12.4,30.5,41.4,19.0,9.0
121394603,"Lehigh",21,"NORTHWESTERN LEHIGH SD ",11,58.5,67.8,26.8,31.7,19.5,22.0,23.9,43.9,16.6,15.6
121395103,"Lehigh",21,"PARKLAND SD            ",5,74.8,74.3,38.1,36.7,15.6,9.6,39.9,34.4,16.2,9.5
121395103,"Lehigh",21,"PARKLAND SD            ",8,73.4,80.3,31.9,41.5,16.7,9.9,42.7,37.6,13.5,6.2
121395103,"Lehigh",21,"PARKLAND SD            ",11,68.5,82.2,37.8,30.7,19.4,12.1,39.9,42.3,11.0,6.8
121395603,"Lehigh",21,"SALISBURY TOWNSHIP SD  ",5,76.3,79.1,40.6,35.7,11.2,12.6,43.4,35.7,12.6,8.4
121395603,"Lehigh",21,"SALISBURY TOWNSHIP SD  ",8,66.1,84.2,31.6,34.5,21.5,12.4,48.0,36.2,10.7,5.1
121395603,"Lehigh",21,"SALISBURY TOWNSHIP SD  ",11,54.3,63.4,21.6,32.7,24.8,20.9,26.1,37.3,14.4,22.2
121395703,"Lehigh",21,"SOUTHERN LEHIGH SD     ",5,78.3,76.5,48.8,29.5,15.7,6.0,45.6,30.9,14.3,9.2
121395703,"Lehigh",21,"SOUTHERN LEHIGH SD     ",8,67.1,77.6,32.3,34.8,15.2,17.7,37.3,40.3,14.9,7.5
121395703,"Lehigh",21,"SOUTHERN LEHIGH SD     ",11,69.1,75.1,31.5,37.6,17.8,13.1,29.6,45.5,14.6,10.3
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD    ",5,68.8,72.2,36.1,32.7,19.9,11.3,37.2,35.0,19.9,7.9
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD    ",8,66.0,74.4,27.3,38.7,24.9,9.1,26.3,48.1,19.5,6.1
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD    ",11,50.9,59.5,22.0,28.9,25.7,23.4,17.4,42.1,22.0,18.4
118000000,"Luzerne ",18,"LUZERNE IU 18          ",5,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,50.0,50.0
118000000,"Luzerne ",18,"LUZERNE IU 18          ",8,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0
118000000,"Luzerne ",18,"LUZERNE IU 18          ",11,0.0,25.0,0.0,0.0,25.0,75.0,0.0,25.0,0.0,75.0
118401403,"Luzerne ",18,"CRESTWOOD SD           ",5,75.5,76.4,42.5,33.0,17.5,7.1,53.8,22.6,14.6,9.0
118401403,"Luzerne ",18,"CRESTWOOD SD           ",8,64.9,78.6,29.0,35.9,18.1,16.9,35.1,43.5,11.3,10.1
118401403,"Luzerne ",18,"CRESTWOOD SD           ",11,55.3,67.4,26.0,29.3,14.9,29.8,28.1,39.3,14.0,18.6
118401603,"Luzerne ",18,"DALLAS SD              ",5,72.6,78.0,36.9,35.7,17.3,10.1,39.9,38.1,13.7,8.3
118401603,"Luzerne ",18,"DALLAS SD              ",8,60.0,82.7,26.7,33.3,22.1,17.9,39.3,43.4,7.1,10.2
118401603,"Luzerne ",18,"DALLAS SD              ",11,69.2,76.3,26.9,42.3,13.2,17.6,23.6,52.7,12.1,11.5
118402603,"Luzerne ",18,"GREATER NANTICOKE AREA ",5,46.1,52.7,20.6,25.5,23.0,30.9,20.6,32.1,20.0,27.3
118402603,"Luzerne ",18,"GREATER NANTICOKE AREA ",8,32.5,52.4,5.4,27.1,32.5,34.9,12.4,40.0,25.9,21.8
118402603,"Luzerne ",18,"GREATER NANTICOKE AREA ",11,33.0,51.8,10.8,22.2,27.5,39.5,11.3,40.5,26.8,21.4
118403003,"Luzerne ",18,"HANOVER AREA SD        ",5,59.4,58.7,27.5,31.9,21.7,18.8,24.6,34.1,27.5,13.8
118403003,"Luzerne ",18,"HANOVER AREA SD        ",8,51.0,68.2,9.9,41.1,34.4,14.6,19.2,49.0,23.2,8.6
118403003,"Luzerne ",18,"HANOVER AREA SD        ",11,25.3,46.3,6.2,19.1,24.7,50.0,9.4,36.9,27.5,26.3
118403302,"Luzerne ",18,"HAZLETON AREA SD       ",5,70.9,67.8,41.8,29.1,19.1,10.0,33.9,33.9,17.0,15.2
118403302,"Luzerne ",18,"HAZLETON AREA SD       ",8,50.8,64.3,17.8,33.0,27.2,22.0,22.6,41.7,18.9,16.9
118403302,"Luzerne ",18,"HAZLETON AREA SD       ",11,40.1,48.8,16.0,24.1,21.3,38.7,12.8,36.0,19.8,31.4
118403903,"Luzerne ",18,"LAKE-LEHMAN SD         ",5,67.8,68.4,47.7,20.1,15.5,16.7,42.0,26.4,19.0,12.6
118403903,"Luzerne ",18,"LAKE-LEHMAN SD         ",8,58.4,76.0,21.6,36.8,21.1,20.5,37.4,38.6,17.0,7.0
118403903,"Luzerne ",18,"LAKE-LEHMAN SD         ",11,45.0,54.4,16.1,28.9,20.8,34.2,14.1,40.3,27.5,18.1
118406003,"Luzerne ",18,"NORTHWEST AREA SD      ",5,69.9,69.1,26.0,43.9,15.4,14.6,32.5,36.6,16.3,14.6
118406003,"Luzerne ",18,"NORTHWEST AREA SD      ",8,54.4,77.2,14.6,39.8,27.6,17.9,39.0,38.2,13.8,8.9
118406003,"Luzerne ",18,"NORTHWEST AREA SD      ",11,44.8,62.1,5.2,39.6,21.9,33.3,11.6,50.5,22.1,15.8
118406602,"Luzerne ",18,"PITTSTON AREA SD       ",5,56.5,57.9,23.6,32.9,24.5,19.0,21.8,36.1,19.9,22.2
118406602,"Luzerne ",18,"PITTSTON AREA SD       ",8,57.3,65.6,25.2,32.1,24.8,17.9,20.2,45.4,20.6,13.8
118406602,"Luzerne ",18,"PITTSTON AREA SD       ",11,50.7,53.6,25.0,25.7,24.3,25.0,23.2,30.4,22.5,23.9
118408707,"Luzerne ",18,"WEST SIDE AVTS         ",11,13.2,5.0,0.0,13.2,13.2,73.7,0.0,5.0,12.5,82.5
118408852,"Luzerne ",18,"WILKES-BARRE AREA SD   ",5,62.7,61.6,30.6,32.1,23.0,14.3,26.8,34.8,19.3,19.1
118408852,"Luzerne ",18,"WILKES-BARRE AREA SD   ",8,48.9,59.4,15.7,33.2,28.6,22.6,20.8,38.6,21.5,19.1
118408852,"Luzerne ",18,"WILKES-BARRE AREA SD   ",11,66.8,67.7,36.1,30.7,19.4,13.8,25.9,41.8,19.3,12.9
118409203,"Luzerne ",18,"WYOMING AREA SD        ",5,80.5,85.1,47.0,33.5,15.1,4.3,47.1,38.0,8.6,6.4
118409203,"Luzerne ",18,"WYOMING AREA SD        ",8,65.0,72.1,29.6,35.4,17.7,17.3,33.6,38.5,15.9,11.9
118409203,"Luzerne ",18,"WYOMING AREA SD        ",11,51.1,68.7,17.9,33.2,28.6,20.4,21.2,47.5,19.2,12.1
118409302,"Luzerne ",18,"WYOMING VALLEY WEST SD ",5,63.0,66.4,33.7,29.3,23.1,13.9,31.9,34.5,18.5,15.1
118409302,"Luzerne ",18,"WYOMING VALLEY WEST SD ",8,34.4,53.5,6.3,28.1,28.8,36.8,15.8,37.7,23.0,23.5
118409302,"Luzerne ",18,"WYOMING VALLEY WEST SD ",11,43.5,62.7,20.4,23.1,21.6,34.9,24.5,38.2,20.6,16.7
117000000,"Lycoming",17,"BLAST IU 17            ",5,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
117000000,"Lycoming",17,"BLAST IU 17            ",8,12.5,25.0,0.0,12.5,25.0,62.5,0.0,25.0,25.0,50.0
117000000,"Lycoming",17,"BLAST IU 17            ",11,12.5,12.5,0.0,12.5,0.0,87.5,0.0,12.5,0.0,87.5
117412003,"Lycoming",17,"EAST LYCOMING SD       ",5,84.1,76.1,56.3,27.8,12.7,3.2,44.4,31.7,14.3,9.5
117412003,"Lycoming",17,"EAST LYCOMING SD       ",8,54.9,65.9,15.4,39.5,22.2,22.8,28.0,37.9,18.6,15.5
117412003,"Lycoming",17,"EAST LYCOMING SD       ",11,62.5,69.2,21.1,41.4,20.3,17.3,21.1,48.1,18.8,12.0
117414003,"Lycoming",17,"JERSEY SHORE AREA SD   ",5,54.6,59.7,21.3,33.3,22.2,23.1,24.1,35.6,19.9,20.4
117414003,"Lycoming",17,"JERSEY SHORE AREA SD **",8,48.0,63.5,13.0,35.0,24.4,27.6,22.7,40.8,22.4,14.1
117414003,"Lycoming",17,"JERSEY SHORE AREA SD   ",11,50.4,57.5,25.4,25.0,21.8,27.8,21.0,36.5,19.8,22.6
117414203,"Lycoming",17,"LOYALSOCK TOWNSHIP SD  ",5,62.2,76.5,30.3,31.9,23.5,14.3,46.2,30.3,11.8,11.8
117414203,"Lycoming",17,"LOYALSOCK TOWNSHIP SD  ",8,82.5,85.0,44.2,38.3,10.0,7.5,50.0,35.0,8.3,6.7
117414203,"Lycoming",17,"LOYALSOCK TOWNSHIP SD  ",11,75.6,81.5,41.5,34.1,17.9,6.5,35.5,46.0,12.1,6.5
117415004,"Lycoming",17,"MONTGOMERY AREA SD     ",5,85.2,72.9,51.4,33.8,13.5,1.4,32.4,40.5,14.9,12.2
117415004,"Lycoming",17,"MONTGOMERY AREA SD     ",8,72.4,63.8,27.7,44.7,12.8,14.9,22.3,41.5,23.4,12.8
117415004,"Lycoming",17,"MONTGOMERY AREA SD     ",11,77.0,73.7,50.8,26.2,16.4,6.6,26.2,47.5,9.8,16.4
117415103,"Lycoming",17,"MONTOURSVILLE AREA SD  ",5,51.1,65.2,18.0,33.1,29.8,19.1,29.8,35.4,21.9,12.9
117415103,"Lycoming",17,"MONTOURSVILLE AREA SD  ",8,56.4,69.4,17.6,38.8,22.4,21.2,28.2,41.2,20.6,10.0
117415103,"Lycoming",17,"MONTOURSVILLE AREA SD  ",11,60.8,78.4,26.8,34.0,16.3,22.9,34.0,44.4,13.7,7.8
117415303,"Lycoming",17,"MUNCY SD               ",5,71.4,71.4,38.1,33.3,21.4,7.1,38.1,33.3,16.7,11.9
117415303,"Lycoming",17,"MUNCY SD               ",8,59.8,66.3,15.6,44.2,19.5,20.8,22.1,44.2,24.7,9.1
117415303,"Lycoming",17,"MUNCY SD               ",11,53.2,64.5,22.3,30.9,24.5,22.3,25.8,38.7,12.9,22.6
117416103,"Lycoming",17,"SOUTH WILLIAMSPORT AREA",5,61.7,70.6,22.5,39.2,24.5,13.7,36.3,34.3,16.7,12.7
117416103,"Lycoming",17,"SOUTH WILLIAMSPORT AREA",8,59.5,76.3,16.8,42.7,19.8,20.6,29.0,47.3,14.5,9.2
117416103,"Lycoming",17,"SOUTH WILLIAMSPORT AREA",11,68.8,83.0,37.7,31.1,18.9,12.3,35.8,47.2,11.3,5.7
117417202,"Lycoming",17,"WILLIAMSPORT AREA SD   ",5,53.3,49.0,23.4,29.9,25.5,21.3,18.3,30.7,28.6,22.3
117417202,"Lycoming",17,"WILLIAMSPORT AREA SD   ",8,50.2,58.0,16.8,33.4,27.3,22.5,19.4,38.6,25.8,16.2
117417202,"Lycoming",17,"WILLIAMSPORT AREA SD   ",11,50.6,61.5,22.3,28.3,22.3,27.1,20.2,41.3,21.6,16.9
109420803,"McKean",9,"BRADFORD AREA SD       ",5,45.6,52.9,18.0,27.6,27.6,26.8,21.6,31.3,26.9,20.3
109420803,"McKean",9,"BRADFORD AREA SD       ",8,57.1,55.3,24.7,32.4,21.5,21.5,21.5,33.8,24.2,20.5
109420803,"McKean",9,"BRADFORD AREA SD       ",11,46.6,57.0,22.1,24.5,24.9,28.5,21.3,35.7,18.9,24.1
109422303,"McKean",9,"KANE AREA SD           ",5,50.8,58.6,17.2,33.6,22.4,26.7,28.4,30.2,24.1,17.2
109422303,"McKean",9,"KANE AREA SD           ",8,68.8,78.5,26.9,41.9,22.6,8.6,25.8,52.7,15.1,6.5
109422303,"McKean",9,"KANE AREA SD           ",11,54.2,57.4,19.1,35.1,24.5,21.3,11.7,45.7,28.7,13.8
109426003,"McKean",9,"OTTO-ELDRED SD         ",5,65.1,73.0,25.4,39.7,27.0,7.9,27.0,46.0,22.2,4.8
109426003,"McKean",9,"OTTO-ELDRED SD         ",8,41.6,61.6,10.8,30.8,32.3,26.2,18.5,43.1,15.4,23.1
109426003,"McKean",9,"OTTO-ELDRED SD         ",11,54.4,58.9,22.8,31.6,21.1,24.6,8.9,50.0,17.9,23.2
109426303,"McKean",9,"PORT ALLEGANY SD       ",5,32.8,47.9,12.3,20.5,37.0,30.1,13.7,34.2,23.3,28.8
109426303,"McKean",9,"PORT ALLEGANY SD       ",8,34.5,50.0,6.7,27.8,31.1,34.4,12.2,37.8,26.7,23.3
109426303,"McKean",9,"PORT ALLEGANY SD       ",11,34.4,46.7,13.3,21.1,31.1,34.4,15.6,31.1,22.2,31.1
109427503,"McKean",9,"SMETHPORT AREA SD      ",5,58.4,64.6,33.8,24.6,18.5,23.1,33.8,30.8,12.3,23.1
109427503,"McKean",9,"SMETHPORT AREA SD      ",8,51.2,58.3,14.3,36.9,22.6,26.2,20.2,38.1,28.6,13.1
109427503,"McKean",9,"SMETHPORT AREA SD      ",11,41.3,48.9,15.2,26.1,22.8,35.9,9.8,39.1,27.2,23.9
104000000,"Mercer",4,"MIDWESTERN IU 4        ",5,50.0,50.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0,50.0
104000000,"Mercer",4,"MIDWESTERN IU 4        ",8,20.0,50.0,0.0,20.0,0.0,80.0,0.0,50.0,16.7,33.3
104000000,"Mercer",4,"MIDWESTERN IU 4        ",11,0.0,23.1,0.0,0.0,25.0,75.0,7.7,15.4,7.7,69.2
104430001,"Mercer",4,"MIDWESTERN REG VIRTUAL ",8,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,42.9,57.1
104430001,"Mercer",4,"MIDWESTERN REG VIRTUAL ",11,0.0,0.0,0.0,0.0,16.7,83.3,0.0,0.0,33.3,66.7
104431304,"Mercer",4,"COMMODORE PERRY SD     ",5,55.5,59.2,29.6,25.9,33.3,11.1,18.5,40.7,27.8,13.0
104431304,"Mercer",4,"COMMODORE PERRY SD     ",8,49.1,65.3,11.8,37.3,27.5,23.5,11.5,53.8,15.4,19.2
104431304,"Mercer",4,"COMMODORE PERRY SD     ",11,46.8,53.9,25.8,21.0,29.0,24.2,19.0,34.9,22.2,23.8
104432503,"Mercer",4,"FARRELL AREA SD        ",5,54.0,32.9,13.2,40.8,28.9,17.1,10.5,22.4,40.8,26.3
104432503,"Mercer",4,"FARRELL AREA SD        ",8,32.3,52.4,1.5,30.8,21.5,46.2,26.2,26.2,23.1,24.6
104432503,"Mercer",4,"FARRELL AREA SD        ",11,36.7,40.8,12.2,24.5,12.2,51.0,12.2,28.6,32.7,26.5
104432803,"Mercer",4,"GREENVILLE AREA SD     ",5,69.6,62.5,43.8,25.8,18.8,11.7,32.8,29.7,21.9,15.6
104432803,"Mercer",4,"GREENVILLE AREA SD     ",8,52.8,66.4,26.4,26.4,20.0,27.2,25.6,40.8,17.6,16.0
104432803,"Mercer",4,"GREENVILLE AREA SD     ",11,58.5,58.5,29.7,28.8,21.6,19.8,18.0,40.5,18.9,22.5
104432830,"Mercer",4,"KEYSTONE ED CTR CS     ",8,0.0,7.1,0.0,0.0,6.7,93.3,0.0,7.1,35.7,57.1
104432830,"Mercer",4,"KEYSTONE ED CTR CS     ",11,2.6,17.5,0.0,2.6,25.6,71.8,0.0,17.5,17.5,65.0
104432903,"Mercer",4,"GROVE CITY AREA SD     ",5,68.1,63.4,25.7,42.4,22.0,9.9,34.6,28.8,18.8,17.8
104432903,"Mercer",4,"GROVE CITY AREA SD     ",8,63.6,75.0,31.1,32.5,21.2,15.1,32.1,42.9,13.7,11.3
104432903,"Mercer",4,"GROVE CITY AREA SD     ",11,61.4,66.8,34.2,27.2,18.8,19.8,27.7,39.1,17.3,15.8
104433303,"Mercer",4,"HERMITAGE SD           ",5,52.7,54.3,20.9,31.8,23.3,24.0,18.6,35.7,20.9,24.8
104433303,"Mercer",4,"HERMITAGE SD           ",8,57.9,74.8,22.2,35.7,21.1,21.1,29.8,45.0,15.8,9.4
104433303,"Mercer",4,"HERMITAGE SD           ",11,63.3,71.8,37.2,26.1,15.1,21.6,22.6,49.2,11.6,16.6
104433604,"Mercer",4,"JAMESTOWN AREA SD      ",5,72.9,81.3,27.1,45.8,18.8,8.3,50.0,31.3,10.4,8.3
104433604,"Mercer",4,"JAMESTOWN AREA SD      ",8,67.2,75.4,19.7,47.5,24.6,8.2,36.1,39.3,16.4,8.2
104433604,"Mercer",4,"JAMESTOWN AREA SD      ",11,61.2,58.0,34.7,26.5,8.2,30.6,22.0,36.0,10.0,32.0
104433903,"Mercer",4,"LAKEVIEW SD            ",5,54.8,64.4,15.4,39.4,28.8,16.3,31.7,32.7,22.1,13.5
104433903,"Mercer",4,"LAKEVIEW SD            ",8,80.9,84.5,27.3,53.6,11.8,7.3,33.6,50.9,10.9,4.5
104433903,"Mercer",4,"LAKEVIEW SD            ",11,57.0,57.0,20.4,36.6,24.7,18.3,26.9,30.1,26.9,16.1
104435003,"Mercer",4,"MERCER AREA SD         ",5,74.0,73.1,41.3,32.7,15.4,10.6,45.2,27.9,14.4,12.5
104435003,"Mercer",4,"MERCER AREA SD         ",8,52.2,52.1,17.4,34.8,20.0,27.8,19.3,32.8,21.8,26.1
104435003,"Mercer",4,"MERCER AREA SD         ",11,55.7,55.7,28.7,27.0,20.0,24.3,20.9,34.8,25.2,19.1
104435303,"Mercer",4,"REYNOLDS SD            ",5,46.0,53.0,18.0,28.0,23.0,31.0,14.0,39.0,21.0,26.0
104435303,"Mercer",4,"REYNOLDS SD            ",8,43.9,62.9,12.9,31.0,23.3,32.8,20.7,42.2,20.7,16.4
104435303,"Mercer",4,"REYNOLDS SD            ",11,44.1,56.3,16.1,28.0,32.2,23.7,12.6,43.7,27.7,16.0
104435603,"Mercer",4,"SHARON CITY SD         ",5,62.7,55.1,31.9,30.8,21.1,16.2,24.3,30.8,21.6,23.2
104435603,"Mercer",4,"SHARON CITY SD         ",8,37.3,57.7,12.4,24.9,28.4,34.3,20.2,37.5,24.4,17.9
104435603,"Mercer",4,"SHARON CITY SD         ",11,43.4,56.0,16.1,27.3,25.9,30.8,17.5,38.5,21.0,23.1
104435703,"Mercer",4,"SHARPSVILLE AREA SD    ",5,62.0,62.0,30.0,32.0,24.0,14.0,29.0,33.0,20.0,18.0
104435703,"Mercer",4,"SHARPSVILLE AREA SD    ",8,53.9,70.0,8.5,45.4,29.2,16.9,27.7,42.3,16.2,13.8
