"The 2007 PSSA Writing District Level Proficiency Results by Grade and District Total (Full Academic Year)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Groups that have less than 10 students assessed are noted by an asterisk (*). Performance level totals may not add up to 100 due to rounding. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"District total may include data from those grades that are represented by an asterisk.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AUN","County","IU Number","District Name","Grade","Number scored Writing","Writing Advanced","Writing Proficient","Writing Basic","Writing Below Basic","Number scored Writing                IEP","Writing Advanced IEP","Writing Proficient IEP","Writing Basic              IEP","Writing Below Basic             IEP","Number scored Writing                ELL","Writing Advanced ELL","Writing Proficient ELL","Writing Basic             ELL","Writing Below Basic              ELL","Number scored Writing Title I","Writing Advanced Title I","Writing Proficient Title I","Writing Basic             Title I","Writing Below Basic            Title I","Number scored Writing Migrant","Writing Advanced Migrant","Writing Proficient Migrant","Writing Basic Migrant","Writing Below Basic Migrant","Number scored Writing Econ. Disadv.","Writing Advanced Econ. Disadv.","Writing Proficient Econ. Disadv.","Writing Basic Econ. Disadv.","Writing Below Basic Econ. Disadv.","Number scored Writing Male","Writing Advanced Male","Writing Proficient Male","Writing Basic              Male","Writing Below Basic             Male","Number scored Writing Female","Writing Advanced Female","Writing Proficient Female","Writing Basic Female","Writing Below Basic Female","Number scored Writing Title III","Writing Advanced Title III","Writing Proficient Title III","Writing Basic                 Title III","Writing Below Basic             Title III","Number scored Writing  White","Writing Advanced  White","Writing Proficient  White","Writing Basic  White","Writing Below Basic  White","Number scored Writing  Black","Writing Advanced  Black","Writing Proficient  Black","Writing Basic  Black","Writing Below Basic  Black","Number scored Writing  Hispanic","Writing Advanced  Hispanic","Writing Proficient  Hispanic","Writing Basic  Hispanic","Writing Below Basic  Hispanic","Number scored Writing  Asian","Writing Advanced  Asian","Writing Proficient  Asian","Writing Basic  Asian","Writing Below Basic  Asian","Number scored Writing  Native American","Writing Advanced  Native American","Writing Proficient  Native American","Writing Basic  Native American","Writing Below Basic  Native American","Number scored Writing  Multi-ethnic","Writing Advanced  Multi-ethnic","Writing Proficient  Multi-ethnic","Writing Basic  Multi-ethnic","Writing Below Basic  Multi-ethnic"
101638003,"Washington                      ",1,"TRINITY AREA SD",5,289,1.4,46.4,50.9,1.4,33,0.0,15.2,72.7,12.1,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",71,0.0,39.4,57.7,2.8,149,0.0,36.2,62.4,1.3,140,2.9,57.1,38.6,1.4,0,"*","*","*","*",278,1.4,46.0,51.4,1.1,6,"*","*","*","*",1,"*","*","*","*",3,"*","*","*","*",0,"*","*","*","*",1,"*","*","*","*"
101638003,"Washington                      ",1,"TRINITY AREA SD",8,275,10.9,72.4,16.0,0.7,28,3.6,28.6,60.7,7.1,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",64,0.0,70.3,28.1,1.6,145,9.0,69.0,20.7,1.4,130,13.1,76.2,10.8,0.0,0,"*","*","*","*",267,10.9,72.7,15.7,0.7,6,"*","*","*","*",0,"*","*","*","*",2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
101638003,"Washington                      ",1,"TRINITY AREA SD",11,270,10.0,83.7,6.3,0.0,31,0.0,74.2,25.8,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",30,3.3,80.0,16.7,0.0,129,7.8,81.4,10.9,0.0,139,12.2,85.6,2.2,0.0,0,"*","*","*","*",255,10.2,83.5,6.3,0.0,11,0.0,90.9,9.1,0.0,2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
101638003,"Washington                      ",1,"TRINITY AREA SD","District Total",834,7.3,67.0,24.9,0.7,92,1.1,39.1,53.3,6.5,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",165,0.6,58.8,38.8,1.8,423,5.4,61.2,32.4,0.9,409,9.3,72.9,17.4,0.5,0,"*","*","*","*",800,7.4,66.9,25.1,0.6,23,0.0,82.6,17.4,0.0,3,"*","*","*","*",5,"*","*","*","*",0,"*","*","*","*",1,"*","*","*","*"
101638803,"Washington                      ",1,"WASHINGTON SD",5,110,0.9,50.0,48.2,0.9,22,0.0,13.6,81.8,4.5,1,"*","*","*","*",109,0.9,50.5,47.7,0.9,0,"*","*","*","*",71,0.0,42.3,56.3,1.4,62,1.6,48.4,50.0,0.0,48,0.0,52.1,45.8,2.1,1,"*","*","*","*",67,1.5,49.3,47.8,1.5,42,0.0,50.0,50.0,0.0,0,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
101638803,"Washington                      ",1,"WASHINGTON SD",8,141,2.8,64.5,30.5,2.1,36,0.0,41.7,50.0,8.3,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",84,2.4,57.1,36.9,3.6,70,1.4,54.3,40.0,4.3,71,4.2,74.6,21.1,0.0,0,"*","*","*","*",82,3.7,65.9,28.0,2.4,58,1.7,62.1,34.5,1.7,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
101638803,"Washington                      ",1,"WASHINGTON SD",11,130,13.8,80.8,5.4,0.0,9,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",48,6.3,83.3,10.4,0.0,62,8.1,83.9,8.1,0.0,68,19.1,77.9,2.9,0.0,0,"*","*","*","*",88,14.8,81.8,3.4,0.0,41,9.8,80.5,9.8,0.0,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
101638803,"Washington                      ",1,"WASHINGTON SD","District Total",381,6.0,65.9,27.0,1.0,67,0.0,32.8,61.2,6.0,1,"*","*","*","*",109,0.9,50.5,47.7,0.9,0,"*","*","*","*",203,2.5,58.1,37.4,2.0,194,3.6,61.9,33.0,1.5,187,8.6,70.1,20.9,0.5,1,"*","*","*","*",237,7.2,67.1,24.5,1.3,141,3.5,63.8,31.9,0.7,2,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
119648303,"Wayne                           ",19,"WALLENPAUPACK AREA SD",5,297,0.0,70.4,29.0,0.7,52,0.0,28.8,67.3,3.8,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",113,0.0,57.5,40.7,1.8,147,0.0,62.6,36.7,0.7,150,0.0,78.0,21.3,0.7,0,"*","*","*","*",274,0.0,71.2,28.5,0.4,8,"*","*","*","*",13,0.0,69.2,23.1,7.7,0,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*"
119648303,"Wayne                           ",19,"WALLENPAUPACK AREA SD",8,330,10.6,66.1,22.4,0.9,59,0.0,45.8,49.2,5.1,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",106,3.8,63.2,31.1,1.9,165,6.7,64.2,27.3,1.8,164,14.6,67.7,17.7,0.0,0,"*","*","*","*",306,10.5,65.0,23.5,1.0,9,"*","*","*","*",10,20.0,80.0,0.0,0.0,4,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
119648303,"Wayne                           ",19,"WALLENPAUPACK AREA SD",11,327,4.9,85.6,9.5,0.0,51,0.0,74.5,25.5,0.0,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",77,3.9,80.5,15.6,0.0,179,2.2,83.8,14.0,0.0,148,8.1,87.8,4.1,0.0,1,"*","*","*","*",305,5.2,84.9,9.8,0.0,9,"*","*","*","*",11,0.0,90.9,9.1,0.0,2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
119648303,"Wayne                           ",19,"WALLENPAUPACK AREA SD","District Total",954,5.3,74.1,20.0,0.5,162,0.0,49.4,47.5,3.1,2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",296,2.4,65.5,30.7,1.4,491,3.1,70.9,25.3,0.8,462,7.8,77.5,14.5,0.2,1,"*","*","*","*",885,5.4,73.8,20.3,0.5,26,0.0,73.1,26.9,0.0,34,5.9,79.4,11.8,2.9,6,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*"
119648703,"Wayne                           ",19,"WAYNE HIGHLANDS SD",5,225,0.4,64.4,35.1,0.0,26,0.0,19.2,80.8,0.0,0,"*","*","*","*",60,0.0,41.7,58.3,0.0,0,"*","*","*","*",82,0.0,52.4,47.6,0.0,115,0.0,57.4,42.6,0.0,110,0.9,71.8,27.3,0.0,0,"*","*","*","*",219,0.5,65.3,34.2,0.0,4,"*","*","*","*",2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
119648703,"Wayne                           ",19,"WAYNE HIGHLANDS SD",8,253,4.7,69.2,25.3,0.8,31,0.0,25.8,67.7,6.5,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",76,3.9,69.7,25.0,1.3,137,2.9,60.6,35.8,0.7,116,6.9,79.3,12.9,0.9,0,"*","*","*","*",245,4.1,69.4,25.7,0.8,2,"*","*","*","*",5,"*","*","*","*",0,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*"
119648703,"Wayne                           ",19,"WAYNE HIGHLANDS SD",11,258,6.6,84.9,8.1,0.4,25,4.0,56.0,36.0,4.0,0,"*","*","*","*",0,"*","*","*","*",1,"*","*","*","*",59,3.4,86.4,10.2,0.0,130,6.9,80.0,12.3,0.8,128,6.3,89.8,3.9,0.0,0,"*","*","*","*",248,6.5,84.7,8.5,0.4,5,"*","*","*","*",3,"*","*","*","*",2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
119648703,"Wayne                           ",19,"WAYNE HIGHLANDS SD","District Total",736,4.1,73.2,22.3,0.4,82,1.2,32.9,62.2,3.7,0,"*","*","*","*",60,0.0,41.7,58.3,0.0,1,"*","*","*","*",217,2.3,67.7,29.5,0.5,382,3.4,66.2,29.8,0.5,354,4.8,80.8,14.1,0.3,0,"*","*","*","*",712,3.8,73.5,22.3,0.4,11,0.0,72.7,27.3,0.0,10,20.0,60.0,20.0,0.0,2,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*"
119648903,"Wayne                           ",19,"WESTERN WAYNE SD",5,165,2.4,64.2,33.3,0.0,26,3.8,23.1,73.1,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",66,0.0,53.0,47.0,0.0,90,0.0,58.9,41.1,0.0,75,5.3,70.7,24.0,0.0,0,"*","*","*","*",156,2.6,64.1,33.3,0.0,4,"*","*","*","*",5,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
119648903,"Wayne                           ",19,"WESTERN WAYNE SD",8,179,6.1,78.8,14.0,1.1,19,0.0,42.1,47.4,10.5,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",84,3.6,78.6,15.5,2.4,87,2.3,78.2,18.4,1.1,92,9.8,79.3,9.8,1.1,0,"*","*","*","*",169,6.5,77.5,14.8,1.2,2,"*","*","*","*",7,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
119648903,"Wayne                           ",19,"WESTERN WAYNE SD",11,208,1.9,81.7,15.9,0.5,35,0.0,51.4,45.7,2.9,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",82,0.0,75.6,24.4,0.0,111,1.8,76.6,21.6,0.0,89,2.2,89.9,7.9,0.0,0,"*","*","*","*",187,2.1,84.0,13.9,0.0,2,"*","*","*","*",10,0.0,60.0,40.0,0.0,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
119648903,"Wayne                           ",19,"WESTERN WAYNE SD","District Total",552,3.4,75.5,20.5,0.5,80,1.3,40.0,55.0,3.8,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",232,1.3,70.3,27.6,0.9,288,1.4,71.5,26.7,0.3,256,5.9,80.5,13.3,0.4,0,"*","*","*","*",512,3.7,75.8,20.1,0.4,8,"*","*","*","*",22,0.0,72.7,27.3,0.0,2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
107650603,"Westmoreland                    ",7,"BELLE VERNON AREA SD",5,201,1.0,52.2,45.8,1.0,37,0.0,29.7,64.9,5.4,2,"*","*","*","*",38,0.0,28.9,71.1,0.0,0,"*","*","*","*",61,0.0,41.0,59.0,0.0,117,0.0,39.3,59.0,1.7,84,2.4,70.2,27.4,0.0,0,"*","*","*","*",190,1.1,53.7,44.2,1.1,6,"*","*","*","*",1,"*","*","*","*",4,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
107650603,"Westmoreland                    ",7,"BELLE VERNON AREA SD",8,224,3.1,61.2,34.8,0.9,27,0.0,25.9,66.7,7.4,0,"*","*","*","*",51,0.0,45.1,54.9,0.0,0,"*","*","*","*",70,0.0,48.6,50.0,1.4,120,3.3,50.0,45.0,1.7,104,2.9,74.0,23.1,0.0,0,"*","*","*","*",213,2.8,62.4,34.3,0.5,10,10.0,40.0,40.0,10.0,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
107650603,"Westmoreland                    ",7,"BELLE VERNON AREA SD",11,247,10.5,78.1,10.1,1.2,38,0.0,60.5,36.8,2.6,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",48,8.3,68.8,20.8,2.1,125,10.4,72.0,16.0,1.6,122,10.7,84.4,4.1,0.8,0,"*","*","*","*",243,10.7,78.6,9.9,0.8,3,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
107650603,"Westmoreland                    ",7,"BELLE VERNON AREA SD","District Total",672,5.2,64.7,29.0,1.0,102,0.0,40.2,54.9,4.9,2,"*","*","*","*",89,0.0,38.2,61.8,0.0,0,"*","*","*","*",179,2.2,51.4,45.3,1.1,362,4.7,54.1,39.5,1.7,310,5.8,77.1,16.8,0.3,0,"*","*","*","*",646,5.3,65.9,28.0,0.8,19,5.3,26.3,57.9,10.5,3,"*","*","*","*",4,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
107650703,"Westmoreland                    ",7,"BURRELL SD",5,152,1.3,53.3,43.4,2.0,24,0.0,20.8,66.7,12.5,0,"*","*","*","*",41,0.0,36.6,61.0,2.4,0,"*","*","*","*",31,0.0,32.3,64.5,3.2,75,0.0,46.7,52.0,1.3,77,2.6,59.7,35.1,2.6,0,"*","*","*","*",143,1.4,53.8,42.7,2.1,9,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
107650703,"Westmoreland                    ",7,"BURRELL SD",8,164,25.6,52.4,18.9,3.0,20,0.0,55.0,35.0,10.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",39,15.4,56.4,17.9,10.3,78,21.8,53.8,19.2,5.1,86,29.1,51.2,18.6,1.2,0,"*","*","*","*",156,26.3,51.3,19.2,3.2,7,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
107650703,"Westmoreland                    ",7,"BURRELL SD",11,179,6.1,86.0,7.3,0.6,22,0.0,68.2,27.3,4.5,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",24,0.0,87.5,12.5,0.0,87,2.3,87.4,9.2,1.1,92,9.8,84.8,5.4,0.0,0,"*","*","*","*",174,6.3,85.6,7.5,0.6,4,"*","*","*","*",0,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
107650703,"Westmoreland                    ",7,"BURRELL SD","District Total",495,11.1,64.8,22.2,1.8,66,0.0,47.0,43.9,9.1,0,"*","*","*","*",41,0.0,36.6,61.0,2.4,0,"*","*","*","*",94,6.4,56.4,31.9,5.3,240,7.9,63.8,25.8,2.5,255,14.1,65.9,18.8,1.2,0,"*","*","*","*",473,11.4,64.7,22.0,1.9,20,5.0,65.0,30.0,0.0,1,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
107651603,"Westmoreland                    ",7,"DERRY AREA SD",5,187,0.5,65.2,34.2,0.0,19,0.0,26.3,73.7,0.0,0,"*","*","*","*",187,0.5,65.2,34.2,0.0,0,"*","*","*","*",76,1.3,61.8,36.8,0.0,99,0.0,59.6,40.4,0.0,88,1.1,71.6,27.3,0.0,0,"*","*","*","*",180,0.6,65.6,33.9,0.0,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",6,"*","*","*","*"
107651603,"Westmoreland                    ",7,"DERRY AREA SD",8,213,17.8,69.5,11.7,0.9,17,0.0,17.6,70.6,11.8,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",87,10.3,75.9,11.5,2.3,110,11.8,68.2,18.2,1.8,103,24.3,70.9,4.9,0.0,0,"*","*","*","*",209,17.7,69.4,12.0,1.0,2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",2,"*","*","*","*"
107651603,"Westmoreland                    ",7,"DERRY AREA SD",11,216,10.6,84.3,5.1,0.0,15,0.0,60.0,40.0,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",52,5.8,86.5,7.7,0.0,103,9.7,81.6,8.7,0.0,113,11.5,86.7,1.8,0.0,0,"*","*","*","*",210,10.5,84.3,5.2,0.0,4,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",1,"*","*","*","*"
107651603,"Westmoreland                    ",7,"DERRY AREA SD","District Total",616,10.1,73.4,16.2,0.3,51,0.0,33.3,62.7,3.9,0,"*","*","*","*",187,0.5,65.2,34.2,0.0,0,"*","*","*","*",215,6.0,73.5,19.5,0.9,312,7.4,69.9,22.1,0.6,304,12.8,77.0,10.2,0.0,0,"*","*","*","*",599,10.0,73.5,16.2,0.3,7,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",9,"*","*","*","*"
107652603,"Westmoreland                    ",7,"FRANKLIN REGIONAL SD",5,247,2.0,68.8,29.1,0.0,43,0.0,44.2,55.8,0.0,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",13,0.0,53.8,46.2,0.0,132,0.8,62.9,36.4,0.0,115,3.5,75.7,20.9,0.0,0,"*","*","*","*",226,1.8,69.5,28.8,0.0,3,"*","*","*","*",0,"*","*","*","*",10,10.0,60.0,30.0,0.0,2,"*","*","*","*",6,"*","*","*","*"
107652603,"Westmoreland                    ",7,"FRANKLIN REGIONAL SD",8,315,13.3,75.6,10.5,0.6,38,2.6,57.9,34.2,5.3,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",26,0.0,57.7,34.6,7.7,164,4.9,79.3,14.6,1.2,151,22.5,71.5,6.0,0.0,0,"*","*","*","*",301,13.3,75.1,11.0,0.7,2,"*","*","*","*",0,"*","*","*","*",11,18.2,81.8,0.0,0.0,1,"*","*","*","*",0,"*","*","*","*"
107652603,"Westmoreland                    ",7,"FRANKLIN REGIONAL SD",11,323,19.8,74.9,4.6,0.6,36,0.0,58.3,36.1,5.6,1,"*","*","*","*",3,"*","*","*","*",0,"*","*","*","*",24,0.0,70.8,25.0,4.2,163,14.1,78.5,6.1,1.2,160,25.6,71.3,3.1,0.0,0,"*","*","*","*",309,18.1,76.7,4.5,0.6,1,"*","*","*","*",4,"*","*","*","*",5,"*","*","*","*",1,"*","*","*","*",3,"*","*","*","*"
107652603,"Westmoreland                    ",7,"FRANKLIN REGIONAL SD","District Total",885,12.5,73.4,13.6,0.5,117,0.9,53.0,42.7,3.4,3,"*","*","*","*",3,"*","*","*","*",0,"*","*","*","*",63,0.0,61.9,33.3,4.8,459,7.0,74.3,17.9,0.9,426,18.5,72.5,8.9,0.0,0,"*","*","*","*",836,12.0,74.2,13.4,0.5,6,"*","*","*","*",4,"*","*","*","*",26,26.9,61.5,11.5,0.0,4,"*","*","*","*",9,"*","*","*","*"
107653102,"Westmoreland                    ",7,"GREATER LATROBE SD",5,299,3.7,73.6,22.1,0.7,25,0.0,48.0,44.0,8.0,0,"*","*","*","*",37,0.0,45.9,54.1,0.0,0,"*","*","*","*",76,3.9,55.3,39.5,1.3,158,1.9,67.1,30.4,0.6,141,5.7,80.9,12.8,0.7,0,"*","*","*","*",290,3.8,73.8,21.7,0.7,3,"*","*","*","*",0,"*","*","*","*",6,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
107653102,"Westmoreland                    ",7,"GREATER LATROBE SD",8,361,20.8,72.9,6.1,0.3,42,9.5,59.5,28.6,2.4,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",87,11.5,77.0,10.3,1.1,195,13.3,77.9,8.2,0.5,166,29.5,66.9,3.6,0.0,0,"*","*","*","*",353,20.7,73.1,5.9,0.3,4,"*","*","*","*",2,"*","*","*","*",2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
107653102,"Westmoreland                    ",7,"GREATER LATROBE SD",11,324,13.9,83.6,2.5,0.0,25,0.0,80.0,20.0,0.0,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",64,6.3,85.9,7.8,0.0,165,9.1,88.5,2.4,0.0,159,18.9,78.6,2.5,0.0,0,"*","*","*","*",322,14.0,83.9,2.2,0.0,1,"*","*","*","*",0,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
107653102,"Westmoreland                    ",7,"GREATER LATROBE SD","District Total",984,13.3,76.6,9.8,0.3,92,4.3,62.0,30.4,3.3,2,"*","*","*","*",37,0.0,45.9,54.1,0.0,0,"*","*","*","*",227,7.5,72.2,19.4,0.9,518,8.5,78.0,13.1,0.4,466,18.7,75.1,6.0,0.2,0,"*","*","*","*",965,13.4,76.9,9.4,0.3,8,"*","*","*","*",2,"*","*","*","*",9,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
107653203,"Westmoreland                    ",7,"GREENSBURG SALEM SD",5,248,0.8,78.2,20.2,0.8,33,0.0,42.4,51.5,6.1,0,"*","*","*","*",66,0.0,69.7,30.3,0.0,0,"*","*","*","*",97,0.0,74.2,24.7,1.0,122,0.8,72.1,25.4,1.6,126,0.8,84.1,15.1,0.0,0,"*","*","*","*",221,0.5,79.2,19.5,0.9,21,4.8,71.4,23.8,0.0,0,"*","*","*","*",4,"*","*","*","*",0,"*","*","*","*",2,"*","*","*","*"
107653203,"Westmoreland                    ",7,"GREENSBURG SALEM SD",8,239,22.6,72.0,5.4,0.0,28,10.7,64.3,25.0,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",80,11.3,77.5,11.3,0.0,129,15.5,77.5,7.0,0.0,109,31.2,66.1,2.8,0.0,0,"*","*","*","*",215,23.3,72.6,4.2,0.0,15,13.3,80.0,6.7,0.0,0,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",7,"*","*","*","*"
107653203,"Westmoreland                    ",7,"GREENSBURG SALEM SD",11,248,8.1,88.7,3.2,0.0,23,0.0,91.3,8.7,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",62,9.7,83.9,6.5,0.0,131,5.3,90.8,3.8,0.0,116,11.2,87.1,1.7,0.0,0,"*","*","*","*",229,8.7,88.6,2.6,0.0,12,0.0,91.7,8.3,0.0,1,"*","*","*","*",2,"*","*","*","*",0,"*","*","*","*",3,"*","*","*","*"
107653203,"Westmoreland                    ",7,"GREENSBURG SALEM SD","District Total",735,10.3,79.7,9.7,0.3,84,3.6,63.1,31.0,2.4,0,"*","*","*","*",66,0.0,69.7,30.3,0.0,0,"*","*","*","*",239,6.3,77.8,15.5,0.4,382,7.3,80.4,11.8,0.5,351,13.7,79.5,6.8,0.0,0,"*","*","*","*",665,10.7,80.3,8.7,0.3,48,6.3,79.2,14.6,0.0,1,"*","*","*","*",7,"*","*","*","*",0,"*","*","*","*",12,16.7,58.3,25.0,0.0
107653802,"Westmoreland                    ",7,"HEMPFIELD AREA SD",5,481,0.6,75.5,23.5,0.4,60,0.0,30.0,66.7,3.3,0,"*","*","*","*",87,0.0,62.1,37.9,0.0,0,"*","*","*","*",93,0.0,59.1,40.9,0.0,241,0.4,68.5,30.7,0.4,240,0.8,82.5,16.3,0.4,0,"*","*","*","*",465,0.6,75.7,23.2,0.4,8,"*","*","*","*",3,"*","*","*","*",5,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
107653802,"Westmoreland                    ",7,"HEMPFIELD AREA SD",8,517,7.0,77.8,14.9,0.4,66,0.0,53.0,43.9,3.0,2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",103,1.9,67.0,30.1,1.0,278,6.5,72.3,20.5,0.7,239,7.5,84.1,8.4,0.0,0,"*","*","*","*",497,7.2,77.9,14.5,0.4,6,"*","*","*","*",3,"*","*","*","*",8,"*","*","*","*",2,"*","*","*","*",1,"*","*","*","*"
107653802,"Westmoreland                    ",7,"HEMPFIELD AREA SD",11,502,11.0,86.1,2.8,0.2,54,0.0,85.2,13.0,1.9,0,"*","*","*","*",2,"*","*","*","*",0,"*","*","*","*",75,4.0,85.3,9.3,1.3,258,11.2,84.5,3.9,0.4,244,10.7,87.7,1.6,0.0,0,"*","*","*","*",488,11.1,86.1,2.7,0.2,4,"*","*","*","*",2,"*","*","*","*",7,"*","*","*","*",0,"*","*","*","*",1,"*","*","*","*"
107653802,"Westmoreland                    ",7,"HEMPFIELD AREA SD","District Total",1500,6.3,79.8,13.6,0.3,180,0.0,55.0,42.2,2.8,2,"*","*","*","*",89,0.0,61.8,38.2,0.0,0,"*","*","*","*",271,1.8,69.4,28.0,0.7,777,6.2,75.2,18.1,0.5,723,6.4,84.8,8.7,0.1,0,"*","*","*","*",1450,6.4,79.9,13.3,0.3,18,0.0,72.2,27.8,0.0,8,"*","*","*","*",20,5.0,80.0,15.0,0.0,2,"*","*","*","*",2,"*","*","*","*"
107654103,"Westmoreland                    ",7,"JEANNETTE CITY SD",5,109,0.0,24.8,71.6,3.7,25,0.0,4.0,80.0,16.0,0,"*","*","*","*",108,0.0,25.0,72.2,2.8,0,"*","*","*","*",69,0.0,17.4,76.8,5.8,61,0.0,4.9,91.8,3.3,48,0.0,50.0,45.8,4.2,0,"*","*","*","*",83,0.0,30.1,65.1,4.8,26,0.0,7.7,92.3,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
107654103,"Westmoreland                    ",7,"JEANNETTE CITY SD",8,87,8.0,77.0,14.9,0.0,4,"*","*","*","*",0,"*","*","*","*",87,8.0,77.0,14.9,0.0,0,"*","*","*","*",47,4.3,78.7,17.0,0.0,40,10.0,65.0,25.0,0.0,46,6.5,87.0,6.5,0.0,0,"*","*","*","*",71,9.9,76.1,14.1,0.0,15,0.0,80.0,20.0,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
107654103,"Westmoreland                    ",7,"JEANNETTE CITY SD",11,96,4.2,89.6,6.3,0.0,13,0.0,69.2,30.8,0.0,0,"*","*","*","*",96,4.2,89.6,6.3,0.0,0,"*","*","*","*",42,2.4,88.1,9.5,0.0,49,0.0,89.8,10.2,0.0,47,8.5,89.4,2.1,0.0,0,"*","*","*","*",84,4.8,89.3,6.0,0.0,12,0.0,91.7,8.3,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
