"AUN","County","IU","District Name","Grade","% Advanced/Proficient Math","% Advanced/Proficient Reading","Number Scored Math","% Advanced Math","% Proficient Math","% Basic Math","% Below Basic Math","Number Scored Reading","% Advanced Reading","% Proficient Reading","% Basic Reading","% Below Basic Reading"
108561003,"SOMERSET",8,"BERLIN BROTHERSVALLEY S",11,46.5,74.6,71,12.7,33.8,26.8,26.8,71,38.0,36.6,9.9,15.5
108561803,"SOMERSET",8,"CONEMAUGH TOWNSHIP AREA",3,86.0,71.0,79,52.0,34.0,10.0,4.0,80,41.0,30.0,21.0,8.0
108561803,"SOMERSET",8,"CONEMAUGH TOWNSHIP AREA",5,79.5,68.0,78,46.2,33.3,14.1,6.4,78,21.8,46.2,17.9,14.1
108561803,"SOMERSET",8,"CONEMAUGH TOWNSHIP AREA",8,73.8,81.6,103,53.4,20.4,16.5,9.7,103,54.4,27.2,11.7,6.8
108561803,"SOMERSET",8,"CONEMAUGH TOWNSHIP AREA",11,64.5,82.8,93,33.3,31.2,17.2,18.3,93,51.6,31.2,11.8,5.4
108565203,"SOMERSET",8,"MEYERSDALE AREA SD",3,78.0,71.0,72,50.0,28.0,15.0,7.0,72,43.0,28.0,15.0,14.0
108565203,"SOMERSET",8,"MEYERSDALE AREA SD",5,55.0,67.7,69,21.7,33.3,30.4,14.5,68,20.6,47.1,20.6,11.8
108565203,"SOMERSET",8,"MEYERSDALE AREA SD",8,54.7,64.4,75,30.7,24.0,24.0,21.3,76,28.9,35.5,11.8,23.7
108565203,"SOMERSET",8,"MEYERSDALE AREA SD",11,40.4,73.4,109,15.6,24.8,32.1,27.5,109,38.5,34.9,10.1,16.5
108565503,"SOMERSET",8,"NORTH STAR SD",3,78.0,70.0,105,42.0,36.0,12.0,10.0,105,26.0,44.0,16.0,14.0
108565503,"SOMERSET",8,"NORTH STAR SD",5,61.0,50.0,100,27.0,34.0,21.0,18.0,100,10.0,40.0,25.0,25.0
108565503,"SOMERSET",8,"NORTH STAR SD",8,55.5,82.7,110,30.0,25.5,24.5,20.0,110,49.1,33.6,6.4,10.9
108565503,"SOMERSET",8,"NORTH STAR SD",11,39.0,60.0,105,11.4,27.6,18.1,42.9,105,27.6,32.4,8.6,31.4
108566303,"SOMERSET",8,"ROCKWOOD AREA SD",3,86.0,74.0,54,69.0,17.0,6.0,9.0,54,52.0,22.0,17.0,9.0
108566303,"SOMERSET",8,"ROCKWOOD AREA SD",5,82.0,80.3,61,60.7,21.3,11.5,6.6,61,29.5,50.8,6.6,13.1
108566303,"SOMERSET",8,"ROCKWOOD AREA SD",8,67.1,75.9,82,30.5,36.6,22.0,11.0,83,43.4,32.5,18.1,6.0
108566303,"SOMERSET",8,"ROCKWOOD AREA SD",11,48.5,72.3,64,18.8,29.7,28.1,23.4,65,29.2,43.1,16.9,10.8
108567004,"SOMERSET",8,"SALISBURY-ELK LICK SD",3,72.0,62.0,21,43.0,29.0,24.0,5.0,21,24.0,38.0,14.0,24.0
108567004,"SOMERSET",8,"SALISBURY-ELK LICK SD",5,83.9,70.9,31,58.1,25.8,6.5,9.7,31,29.0,41.9,16.1,12.9
108567004,"SOMERSET",8,"SALISBURY-ELK LICK SD",8,62.5,60.0,40,35.0,27.5,15.0,22.5,40,25.0,35.0,25.0,15.0
108567004,"SOMERSET",8,"SALISBURY-ELK LICK SD",11,48.0,72.0,25,4.0,44.0,28.0,24.0,25,28.0,44.0,16.0,12.0
108567204,"SOMERSET",8,"SHADE-CENTRAL CITY SD",3,89.0,78.0,44,59.0,30.0,11.0,0.0,44,39.0,39.0,9.0,14.0
108567204,"SOMERSET",8,"SHADE-CENTRAL CITY SD",5,65.5,65.5,55,25.5,40.0,25.5,9.1,55,9.1,56.4,21.8,12.7
108567204,"SOMERSET",8,"SHADE-CENTRAL CITY SD",8,52.9,62.7,51,29.4,23.5,19.6,27.5,51,19.6,43.1,15.7,21.6
108567204,"SOMERSET",8,"SHADE-CENTRAL CITY SD",11,53.3,64.4,45,31.1,22.2,17.8,28.9,45,31.1,33.3,11.1,24.4
108567404,"SOMERSET",8,"SHANKSVILLE-STONYCREEK",3,92.0,89.0,26,69.0,23.0,4.0,4.0,26,58.0,31.0,8.0,4.0
108567404,"SOMERSET",8,"SHANKSVILLE-STONYCREEK",5,85.3,79.4,34,50.0,35.3,11.8,2.9,34,38.2,41.2,17.6,2.9
108567404,"SOMERSET",8,"SHANKSVILLE-STONYCREEK",8,76.3,73.6,38,44.7,31.6,18.4,5.3,38,44.7,28.9,13.2,13.2
108567404,"SOMERSET",8,"SHANKSVILLE-STONYCREEK",11,55.5,69.4,36,33.3,22.2,16.7,27.8,36,36.1,33.3,22.2,8.3
108567703,"SOMERSET",8,"SOMERSET AREA SD",3,84.0,68.0,166,56.0,28.0,6.0,10.0,167,25.0,43.0,14.0,18.0
108567703,"SOMERSET",8,"SOMERSET AREA SD",5,78.4,62.9,167,41.3,37.1,12.0,9.6,167,16.8,46.1,18.6,18.6
108567703,"SOMERSET",8,"SOMERSET AREA SD",8,49.0,50.7,208,21.6,27.4,19.7,31.3,207,28.5,22.2,17.9,31.4
108567703,"SOMERSET",8,"SOMERSET AREA SD",11,43.9,59.0,228,24.6,19.3,18.9,37.3,227,27.3,31.7,16.3,24.7
108568404,"SOMERSET",8,"TURKEYFOOT VALLEY AREA",3,96.0,89.0,27,63.0,33.0,0.0,4.0,27,37.0,52.0,4.0,7.0
108568404,"SOMERSET",8,"TURKEYFOOT VALLEY AREA",5,83.3,53.3,30,30.0,53.3,10.0,6.7,30,13.3,40.0,10.0,36.7
108568404,"SOMERSET",8,"TURKEYFOOT VALLEY AREA",8,31.2,43.7,32,3.1,28.1,31.3,37.5,32,15.6,28.1,25.0,31.3
108568404,"SOMERSET",8,"TURKEYFOOT VALLEY AREA",11,25.0,50.0,24,0.0,25.0,37.5,37.5,24,12.5,37.5,12.5,37.5
108569103,"SOMERSET",8,"WINDBER AREA SD",3,92.0,88.0,89,64.0,28.0,6.0,2.0,89,54.0,34.0,6.0,7.0
108569103,"SOMERSET",8,"WINDBER AREA SD",5,70.8,79.2,96,42.7,28.1,17.7,11.5,96,31.3,47.9,8.3,12.5
108569103,"SOMERSET",8,"WINDBER AREA SD",8,70.6,78.2,119,39.5,31.1,13.4,16.0,119,45.4,32.8,10.9,10.9
108569103,"SOMERSET",8,"WINDBER AREA SD",11,70.9,78.2,110,43.6,27.3,11.8,17.3,110,40.9,37.3,6.4,15.5
117576303,"SULLIVAN",17,"SULLIVAN COUNTY SD",3,91.0,84.0,54,61.0,30.0,6.0,4.0,54,30.0,54.0,7.0,9.0
117576303,"SULLIVAN",17,"SULLIVAN COUNTY SD",5,80.3,75.4,61,47.5,32.8,11.5,8.2,61,21.3,54.1,14.8,9.8
117576303,"SULLIVAN",17,"SULLIVAN COUNTY SD",8,63.4,74.6,71,32.4,31.0,15.5,21.1,71,35.2,39.4,12.7,12.7
117576303,"SULLIVAN",17,"SULLIVAN COUNTY SD",11,48.2,71.4,56,26.8,21.4,32.1,19.6,56,39.3,32.1,16.1,12.5
119581003,"SUSQUEHANNA",19,"BLUE RIDGE SD",3,86.0,65.0,79,42.0,44.0,8.0,6.0,79,28.0,37.0,14.0,22.0
119581003,"SUSQUEHANNA",19,"BLUE RIDGE SD",5,73.2,65.8,82,36.6,36.6,20.7,6.1,82,19.5,46.3,17.1,17.1
119581003,"SUSQUEHANNA",19,"BLUE RIDGE SD",8,51.0,50.0,108,20.4,30.6,18.5,30.6,108,19.4,30.6,25.9,24.1
119581003,"SUSQUEHANNA",19,"BLUE RIDGE SD",11,51.1,73.4,94,24.5,26.6,26.6,22.3,94,37.2,36.2,12.8,13.8
119582503,"SUSQUEHANNA",19,"ELK LAKE SD",3,85.0,67.0,94,39.0,46.0,12.0,3.0,94,27.0,40.0,15.0,18.0
119582503,"SUSQUEHANNA",19,"ELK LAKE SD",5,80.3,67.3,107,46.7,33.6,11.2,8.4,107,20.6,46.7,17.8,15.0
119582503,"SUSQUEHANNA",19,"ELK LAKE SD",8,58.0,60.8,126,29.4,28.6,21.4,20.6,125,23.2,37.6,17.6,21.6
119582503,"SUSQUEHANNA",19,"ELK LAKE SD",11,39.0,61.0,100,12.0,27.0,27.0,34.0,100,20.0,41.0,19.0,20.0
119583003,"SUSQUEHANNA",19,"FOREST CITY REGIONAL SD",3,95.0,78.0,71,63.0,32.0,3.0,1.0,71,32.0,46.0,14.0,7.0
119583003,"SUSQUEHANNA",19,"FOREST CITY REGIONAL SD",5,70.5,68.9,61,41.0,29.5,16.4,13.1,61,36.1,32.8,16.4,14.8
119583003,"SUSQUEHANNA",19,"FOREST CITY REGIONAL SD",8,52.0,55.9,77,20.8,31.2,26.0,22.1,77,13.0,42.9,14.3,29.9
119583003,"SUSQUEHANNA",19,"FOREST CITY REGIONAL SD",11,51.6,73.4,64,26.6,25.0,28.1,20.3,64,25.0,48.4,9.4,17.2
119584503,"SUSQUEHANNA",19,"MONTROSE AREA SD",3,86.0,68.0,134,64.0,22.0,10.0,3.0,134,31.0,37.0,19.0,13.0
119584503,"SUSQUEHANNA",19,"MONTROSE AREA SD",5,71.1,65.9,135,28.9,42.2,22.2,6.7,135,27.4,38.5,14.8,19.3
119584503,"SUSQUEHANNA",19,"MONTROSE AREA SD",8,60.1,61.3,163,27.6,32.5,22.1,17.8,163,23.3,38.0,16.0,22.7
119584503,"SUSQUEHANNA",19,"MONTROSE AREA SD",11,35.3,59.6,147,12.9,22.4,32.7,32.0,146,30.8,28.8,13.7,26.7
119584603,"SUSQUEHANNA",19,"MOUNTAIN VIEW SD",3,80.0,62.0,81,52.0,28.0,12.0,7.0,81,26.0,36.0,20.0,19.0
119584603,"SUSQUEHANNA",19,"MOUNTAIN VIEW SD",5,59.0,67.7,105,21.9,37.1,25.7,15.2,105,22.9,44.8,13.3,19.0
119584603,"SUSQUEHANNA",19,"MOUNTAIN VIEW SD",8,52.7,72.9,129,21.7,31.0,27.9,19.4,129,37.2,35.7,14.0,13.2
119584603,"SUSQUEHANNA",19,"MOUNTAIN VIEW SD",11,42.1,62.5,121,19.8,22.3,19.8,38.0,120,30.8,31.7,14.2,23.3
119586503,"SUSQUEHANNA",19,"SUSQUEHANNA COMM SD",3,83.0,58.0,62,56.0,27.0,11.0,5.0,62,27.0,31.0,27.0,15.0
119586503,"SUSQUEHANNA",19,"SUSQUEHANNA COMM SD",5,66.7,60.3,63,36.5,30.2,27.0,6.3,63,7.9,52.4,22.2,17.5
119586503,"SUSQUEHANNA",19,"SUSQUEHANNA COMM SD",8,62.6,63.8,83,30.1,32.5,22.9,14.5,83,32.5,31.3,21.7,14.5
119586503,"SUSQUEHANNA",19,"SUSQUEHANNA COMM SD",11,42.4,59.3,59,27.1,15.3,22.0,35.6,59,30.5,28.8,15.3,25.4
117596003,"TIOGA",17,"NORTHERN TIOGA SD",3,88.0,74.0,156,54.0,34.0,10.0,3.0,155,35.0,39.0,16.0,10.0
117596003,"TIOGA",17,"NORTHERN TIOGA SD",5,78.6,71.1,168,39.3,39.3,15.5,6.0,166,24.1,47.0,15.1,13.9
117596003,"TIOGA",17,"NORTHERN TIOGA SD",8,66.3,70.8,196,35.2,31.1,19.9,13.8,195,26.2,44.6,15.9,13.3
117596003,"TIOGA",17,"NORTHERN TIOGA SD",11,53.3,63.0,165,18.8,34.5,18.2,28.5,165,29.1,33.9,16.4,20.6
117597003,"TIOGA",17,"SOUTHERN TIOGA SD",3,76.0,69.0,152,44.0,32.0,19.0,5.0,152,26.0,43.0,14.0,18.0
117597003,"TIOGA",17,"SOUTHERN TIOGA SD",5,70.3,68.9,148,34.5,35.8,21.6,8.1,148,18.9,50.0,20.3,10.8
117597003,"TIOGA",17,"SOUTHERN TIOGA SD",8,62.4,54.3,162,31.5,30.9,19.1,18.5,162,21.6,32.7,18.5,27.2
117597003,"TIOGA",17,"SOUTHERN TIOGA SD",11,53.6,65.2,181,24.3,29.3,22.7,23.8,181,34.3,30.9,14.9,19.9
117598503,"TIOGA",17,"WELLSBORO AREA SD",3,84.0,82.0,88,48.0,36.0,11.0,5.0,88,25.0,57.0,9.0,9.0
117598503,"TIOGA",17,"WELLSBORO AREA SD",5,62.1,63.9,119,17.6,44.5,30.3,7.6,119,10.1,53.8,22.7,13.4
117598503,"TIOGA",17,"WELLSBORO AREA SD",8,59.4,67.4,138,33.3,26.1,24.6,15.9,138,34.8,32.6,18.8,13.8
117598503,"TIOGA",17,"WELLSBORO AREA SD",11,51.2,74.0,123,26.8,24.4,27.6,21.1,123,39.0,35.0,9.8,16.3
116604003,"UNION",16,"LEWISBURG AREA SD",3,94.0,79.0,111,71.0,23.0,5.0,1.0,111,38.0,41.0,14.0,8.0
116604003,"UNION",16,"LEWISBURG AREA SD",5,73.6,73.8,129,51.9,21.7,18.6,7.8,130,33.8,40.0,14.6,11.5
116604003,"UNION",16,"LEWISBURG AREA SD",8,79.8,88.4,129,51.9,27.9,13.2,7.0,129,59.7,28.7,5.4,6.2
116604003,"UNION",16,"LEWISBURG AREA SD",11,67.1,86.4,140,25.7,41.4,22.9,10.0,140,55.0,31.4,5.7,7.9
116605003,"UNION",16,"MIFFLINBURG AREA SD",3,85.0,71.0,190,51.0,34.0,6.0,9.0,190,36.0,35.0,18.0,11.0
116605003,"UNION",16,"MIFFLINBURG AREA SD",5,85.5,72.7,172,53.5,32.0,11.6,2.9,172,31.4,41.3,14.0,13.4
116605003,"UNION",16,"MIFFLINBURG AREA SD",8,64.0,74.2,186,32.3,31.7,20.4,15.6,186,39.8,34.4,11.8,14.0
116605003,"UNION",16,"MIFFLINBURG AREA SD",11,52.9,80.3,174,27.0,25.9,23.0,24.1,173,44.5,35.8,10.4,9.2
106611303,"VENANGO",6,"CRANBERRY AREA SD",3,85.0,79.0,92,61.0,24.0,9.0,7.0,92,45.0,34.0,9.0,13.0
106611303,"VENANGO",6,"CRANBERRY AREA SD",5,83.9,72.1,93,44.1,39.8,9.7,6.5,93,26.9,45.2,17.2,10.8
106611303,"VENANGO",6,"CRANBERRY AREA SD",8,61.6,56.3,112,33.9,27.7,12.5,25.9,112,27.7,28.6,12.5,31.3
106611303,"VENANGO",6,"CRANBERRY AREA SD",11,44.8,62.2,127,16.5,28.3,17.3,37.8,127,26.8,35.4,15.0,22.8
106612203,"VENANGO",6,"FRANKLIN AREA SD",3,83.0,63.0,154,45.0,38.0,12.0,4.0,153,28.0,35.0,18.0,20.0
106612203,"VENANGO",6,"FRANKLIN AREA SD",5,70.4,63.5,159,41.5,28.9,21.4,8.2,159,23.9,39.6,22.6,13.8
106612203,"VENANGO",6,"FRANKLIN AREA SD",8,65.2,68.7,178,38.2,27.0,20.8,14.0,176,40.3,28.4,18.2,13.1
106612203,"VENANGO",6,"FRANKLIN AREA SD",11,40.2,60.3,179,18.4,21.8,20.7,39.1,179,25.7,34.6,15.6,24.0
106616203,"VENANGO",6,"OIL CITY AREA SD",3,67.0,62.0,150,27.0,40.0,23.0,10.0,150,21.0,41.0,21.0,17.0
106616203,"VENANGO",6,"OIL CITY AREA SD",5,53.7,53.6,179,19.6,34.1,34.6,11.7,179,12.8,40.8,23.5,22.9
106616203,"VENANGO",6,"OIL CITY AREA SD",8,60.7,63.9,214,41.1,19.6,16.4,22.9,213,32.4,31.5,14.6,21.6
106616203,"VENANGO",6,"OIL CITY AREA SD",11,66.1,74.7,201,31.3,34.8,14.9,18.9,198,40.4,34.3,10.1,15.2
106617203,"VENANGO",6,"TITUSVILLE AREA SD",3,90.0,80.0,141,56.0,34.0,9.0,1.0,141,35.0,45.0,13.0,7.0
106617203,"VENANGO",6,"TITUSVILLE AREA SD",5,71.3,76.7,146,43.2,28.1,18.5,10.3,146,31.5,45.2,10.3,13.0
106617203,"VENANGO",6,"TITUSVILLE AREA SD",8,64.0,63.6,192,33.3,30.7,18.2,17.7,192,29.7,33.9,18.8,17.7
106617203,"VENANGO",6,"TITUSVILLE AREA SD",11,62.0,72.5,174,35.6,26.4,17.2,20.7,174,42.0,30.5,6.3,21.3
106618603,"VENANGO",6,"VALLEY GROVE SD",3,90.0,70.0,74,49.0,41.0,5.0,5.0,73,22.0,48.0,16.0,14.0
106618603,"VENANGO",6,"VALLEY GROVE SD",5,55.0,64.8,71,11.3,43.7,35.2,9.9,71,19.7,45.1,15.5,19.7
106618603,"VENANGO",6,"VALLEY GROVE SD",8,43.8,54.8,73,26.0,17.8,24.7,31.5,73,24.7,30.1,13.7,31.5
106618603,"VENANGO",6,"VALLEY GROVE SD",11,47.8,63.7,69,26.1,21.7,20.3,31.9,69,36.2,27.5,21.7,14.5
105628302,"WARREN",5,"WARREN COUNTY SD",3,85.0,74.0,390,54.0,31.0,12.0,4.0,389,33.0,41.0,14.0,12.0
105628302,"WARREN",5,"WARREN COUNTY SD",5,65.4,65.2,385,29.6,35.8,25.2,9.4,385,17.7,47.5,19.0,15.8
105628302,"WARREN",5,"WARREN COUNTY SD",8,66.8,62.4,499,36.3,30.5,19.4,13.8,499,29.1,33.3,19.8,17.8
105628302,"WARREN",5,"WARREN COUNTY SD",11,57.0,72.8,428,25.7,31.3,18.9,24.1,426,37.1,35.7,14.3,12.9
101630504,"WASHINGTON",1,"AVELLA AREA SD",3,86.0,74.0,57,51.0,35.0,9.0,5.0,57,21.0,53.0,14.0,12.0
101630504,"WASHINGTON",1,"AVELLA AREA SD",5,81.1,88.7,53,58.5,22.6,17.0,1.9,53,41.5,47.2,11.3,0.0
101630504,"WASHINGTON",1,"AVELLA AREA SD",8,64.8,70.4,54,42.6,22.2,25.9,9.3,54,38.9,31.5,20.4,9.3
101630504,"WASHINGTON",1,"AVELLA AREA SD",11,27.2,59.1,66,13.6,13.6,24.2,48.5,66,18.2,40.9,9.1,31.8
101630903,"WASHINGTON",1,"BENTWORTH SD",3,85.0,67.0,82,57.0,28.0,11.0,4.0,82,32.0,35.0,17.0,16.0
101630903,"WASHINGTON",1,"BENTWORTH SD",5,70.9,66.2,86,33.7,37.2,19.8,9.3,86,17.4,48.8,19.8,14.0
101630903,"WASHINGTON",1,"BENTWORTH SD",8,63.0,66.0,100,36.0,27.0,24.0,13.0,100,37.0,29.0,17.0,17.0
101630903,"WASHINGTON",1,"BENTWORTH SD",11,56.5,71.7,92,29.3,27.2,17.4,26.1,92,42.4,29.3,15.2,13.0
101631003,"WASHINGTON",1,"BETHLEHEM-CENTER SD",3,86.0,70.0,101,50.0,36.0,9.0,5.0,100,32.0,38.0,14.0,16.0
101631003,"WASHINGTON",1,"BETHLEHEM-CENTER SD",5,61.2,49.5,103,26.2,35.0,26.2,12.6,103,16.5,33.0,19.4,31.1
101631003,"WASHINGTON",1,"BETHLEHEM-CENTER SD",8,54.2,72.9,107,25.2,29.0,22.4,23.4,107,38.3,34.6,13.1,14.0
101631003,"WASHINGTON",1,"BETHLEHEM-CENTER SD",11,44.3,61.3,106,16.0,28.3,32.1,23.6,106,36.8,24.5,21.7,17.0
101631203,"WASHINGTON",1,"BURGETTSTOWN AREA SD",3,86.0,63.0,98,51.0,35.0,9.0,5.0,97,32.0,31.0,18.0,20.0
101631203,"WASHINGTON",1,"BURGETTSTOWN AREA SD",5,62.4,64.4,101,24.8,37.6,28.7,8.9,101,22.8,41.6,15.8,19.8
101631203,"WASHINGTON",1,"BURGETTSTOWN AREA SD",8,59.0,65.6,122,27.9,31.1,21.3,19.7,122,32.0,33.6,18.0,16.4
101631203,"WASHINGTON",1,"BURGETTSTOWN AREA SD",11,49.1,71.7,112,25.9,23.2,22.3,28.6,113,43.4,28.3,11.5,16.8
101631503,"WASHINGTON",1,"CALIFORNIA AREA SD",3,77.0,65.0,62,40.0,37.0,13.0,10.0,62,23.0,42.0,13.0,23.0
101631503,"WASHINGTON",1,"CALIFORNIA AREA SD",5,54.3,57.2,70,20.0,34.3,38.6,7.1,70,22.9,34.3,21.4,21.4
101631503,"WASHINGTON",1,"CALIFORNIA AREA SD",8,70.2,65.0,77,42.9,27.3,13.0,16.9,77,35.1,29.9,18.2,16.9
101631503,"WASHINGTON",1,"CALIFORNIA AREA SD",11,42.0,58.0,81,14.8,27.2,21.0,37.0,81,21.0,37.0,19.8,22.2
101631703,"WASHINGTON",1,"CANON-MCMILLAN SD",3,93.0,86.0,316,67.0,26.0,4.0,2.0,315,52.0,34.0,10.0,4.0
101631703,"WASHINGTON",1,"CANON-MCMILLAN SD",5,77.9,83.5,304,41.1,36.8,17.4,4.6,303,34.0,49.5,12.5,4.0
101631703,"WASHINGTON",1,"CANON-MCMILLAN SD",8,69.0,67.6,303,37.0,32.0,19.8,11.2,303,31.0,36.6,16.5,15.8
101631703,"WASHINGTON",1,"CANON-MCMILLAN SD",11,61.0,74.1,297,27.3,33.7,15.5,23.6,297,39.1,35.0,13.1,12.8
101631803,"WASHINGTON",1,"CHARLEROI SD",3,85.0,74.0,109,53.0,32.0,9.0,6.0,109,44.0,30.0,12.0,14.0
101631803,"WASHINGTON",1,"CHARLEROI SD",5,59.4,57.2,133,22.6,36.8,28.6,12.0,133,12.8,44.4,26.3,16.5
101631803,"WASHINGTON",1,"CHARLEROI SD",8,48.3,56.9,151,18.5,29.8,28.5,23.2,151,19.2,37.7,21.2,21.9
101631803,"WASHINGTON",1,"CHARLEROI SD",11,45.8,73.8,107,15.9,29.9,30.8,23.4,107,32.7,41.1,11.2,15.0
101631903,"WASHINGTON",1,"CHARTIERS-HOUSTON SD",3,84.0,75.0,62,42.0,42.0,11.0,5.0,62,27.0,48.0,8.0,16.0
101631903,"WASHINGTON",1,"CHARTIERS-HOUSTON SD",5,72.7,67.7,99,33.3,39.4,16.2,11.1,99,27.3,40.4,17.2,15.2
101631903,"WASHINGTON",1,"CHARTIERS-HOUSTON SD",8,67.7,63.5,93,37.6,30.1,17.2,15.1,93,28.0,35.5,17.2,19.4
101631903,"WASHINGTON",1,"CHARTIERS-HOUSTON SD",11,45.8,69.1,96,25.0,20.8,18.8,35.4,97,32.0,37.1,12.4,18.6
101632403,"WASHINGTON",1,"FORT CHERRY SD",3,86.0,70.0,93,55.0,31.0,11.0,3.0,94,30.0,40.0,19.0,11.0
101632403,"WASHINGTON",1,"FORT CHERRY SD",5,69.8,82.6,86,34.9,34.9,22.1,8.1,86,38.4,44.2,10.5,7.0
101632403,"WASHINGTON",1,"FORT CHERRY SD",8,49.5,49.4,97,18.6,30.9,28.9,21.6,97,24.7,24.7,21.6,28.9
101632403,"WASHINGTON",1,"FORT CHERRY SD",11,31.6,60.2,98,14.3,17.3,17.3,51.0,98,22.4,37.8,15.3,24.5
101633903,"WASHINGTON",1,"MCGUFFEY SD",3,80.0,66.0,163,50.0,30.0,13.0,7.0,162,33.0,33.0,17.0,18.0
101633903,"WASHINGTON",1,"MCGUFFEY SD",5,59.1,63.1,176,30.7,28.4,25.6,15.3,176,26.7,36.4,22.2,14.8
101633903,"WASHINGTON",1,"MCGUFFEY SD",8,56.5,71.7,177,23.2,33.3,27.1,16.4,177,38.4,33.3,16.9,11.3
101633903,"WASHINGTON",1,"MCGUFFEY SD",11,33.1,61.2,160,15.6,17.5,21.9,45.0,160,28.1,33.1,13.8,25.0
101636503,"WASHINGTON",1,"PETERS TOWNSHIP SD",3,97.0,87.0,303,76.0,21.0,2.0,1.0,302,51.0,36.0,8.0,4.0
101636503,"WASHINGTON",1,"PETERS TOWNSHIP SD",5,88.8,87.2,303,55.8,33.0,9.9,1.3,303,37.0,50.2,9.2,3.6
101636503,"WASHINGTON",1,"PETERS TOWNSHIP SD",8,87.4,92.9,325,64.0,23.4,10.8,1.8,325,64.3,28.6,3.4,3.7
101636503,"WASHINGTON",1,"PETERS TOWNSHIP SD",11,79.5,90.2,308,48.7,30.8,14.9,5.5,308,62.3,27.9,7.5,2.3
101637002,"WASHINGTON",1,"RINGGOLD SD",3,75.0,62.0,231,35.0,40.0,19.0,6.0,231,26.0,36.0,22.0,16.0
101637002,"WASHINGTON",1,"RINGGOLD SD",5,53.5,60.8,273,26.0,27.5,29.3,17.2,273,18.7,42.1,17.9,21.2
101637002,"WASHINGTON",1,"RINGGOLD SD",8,59.4,66.0,293,30.7,28.7,24.9,15.7,292,34.2,31.8,16.8,17.1
101637002,"WASHINGTON",1,"RINGGOLD SD",11,46.5,64.6,260,21.5,25.0,20.8,32.7,260,30.4,34.2,15.8,19.6
101638003,"WASHINGTON",1,"TRINITY AREA SD",3,90.0,84.0,281,58.0,32.0,7.0,2.0,280,40.0,44.0,10.0,6.0
101638003,"WASHINGTON",1,"TRINITY AREA SD",5,75.9,76.3,232,40.1,35.8,16.4,7.8,232,23.3,53.0,12.1,11.6
101638003,"WASHINGTON",1,"TRINITY AREA SD",8,61.3,66.1,292,37.0,24.3,15.8,22.9,292,33.2,32.9,14.4,19.5
101638003,"WASHINGTON",1,"TRINITY AREA SD",11,56.3,73.5,302,30.1,26.2,20.2,23.5,302,41.4,32.1,10.9,15.6
101638803,"WASHINGTON",1,"WASHINGTON SD",3,70.0,54.0,118,39.0,31.0,14.0,17.0,119,18.0,36.0,20.0,26.0
101638803,"WASHINGTON",1,"WASHINGTON SD",5,60.0,45.1,155,25.8,34.2,23.2,16.8,155,11.6,33.5,32.9,21.9
101638803,"WASHINGTON",1,"WASHINGTON SD",8,39.2,46.4,166,16.3,22.9,24.7,36.1,166,18.7,27.7,15.7,38.0
101638803,"WASHINGTON",1,"WASHINGTON SD",11,29.7,51.9,138,9.4,20.3,16.7,53.6,137,23.4,28.5,16.8,31.4
119648303,"WAYNE",19,"WALLENPAUPACK AREA SD",3,92.0,74.0,263,64.0,28.0,5.0,3.0,263,37.0,37.0,14.0,12.0
119648303,"WAYNE",19,"WALLENPAUPACK AREA SD",5,69.9,69.3,289,36.3,33.6,21.1,9.0,290,20.7,48.6,17.2,13.4
119648303,"WAYNE",19,"WALLENPAUPACK AREA SD",8,68.1,66.0,333,31.2,36.9,14.4,17.4,333,32.4,33.6,15.9,18.0
119648303,"WAYNE",19,"WALLENPAUPACK AREA SD",11,56.7,69.1,305,27.5,29.2,20.0,23.3,304,32.9,36.2,14.1,16.8
119648703,"WAYNE",19,"WAYNE HIGHLANDS SD",3,93.0,84.0,224,66.0,27.0,6.0,1.0,225,40.0,44.0,11.0,5.0
119648703,"WAYNE",19,"WAYNE HIGHLANDS SD",5,83.4,77.2,259,56.8,26.6,13.5,3.1,259,24.3,52.9,15.4,7.3
119648703,"WAYNE",19,"WAYNE HIGHLANDS SD",8,72.1,62.4,258,44.6,27.5,18.2,9.7,258,31.0,31.4,20.5,17.1
119648703,"WAYNE",19,"WAYNE HIGHLANDS SD",11,60.6,67.8,249,34.5,26.1,14.9,24.5,249,31.7,36.1,9.2,22.9
119648903,"WAYNE",19,"WESTERN WAYNE SD",3,82.0,77.0,172,44.0,38.0,13.0,5.0,173,34.0,43.0,12.0,11.0
119648903,"WAYNE",19,"WESTERN WAYNE SD",5,71.5,77.4,154,36.4,35.1,19.5,9.1,155,28.4,49.0,12.9,9.7
119648903,"WAYNE",19,"WESTERN WAYNE SD",8,60.5,57.9,195,31.8,28.7,22.6,16.9,195,28.2,29.7,14.9,27.2
119648903,"WAYNE",19,"WESTERN WAYNE SD",11,50.3,67.1,149,25.5,24.8,19.5,30.2,149,26.8,40.3,8.7,24.2
107650603,"WESTMORELAND",7,"BELLE VERNON AREA SD",3,89.0,73.0,200,56.0,33.0,9.0,3.0,200,27.0,46.0,15.0,12.0
107650603,"WESTMORELAND",7,"BELLE VERNON AREA SD",5,74.8,66.9,211,44.5,30.3,13.3,11.8,211,20.9,46.0,14.2,19.0
107650603,"WESTMORELAND",7,"BELLE VERNON AREA SD",8,65.0,80.0,260,33.1,31.9,21.5,13.5,260,46.5,33.5,10.0,10.0
